judge,model,gt,dataset,prompt_id,rating,pred_length
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_43,4,84
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,2.667,xsum,xsum_44,3,113
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_45,3,116
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_46,3,122
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_47,4,100
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_48,4,133
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.667,xsum,xsum_49,4,113
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_50,3,116
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_51,4,129
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.333,xsum,xsum_52,4,101
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_53,4,105
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_54,3,108
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_55,3,86
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.667,xsum,xsum_56,4,103
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_57,4,91
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_58,4,57
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.667,xsum,xsum_59,3,105
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_60,4,81
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_61,4,47
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_62,4,101
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_63,3,128
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.333,xsum,xsum_64,3,119
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_65,4,115
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_66,3,127
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_67,4,91
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_68,1,80
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_69,3,141
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_70,4,106
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_71,4,92
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_72,4,45
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_73,3,159
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_74,3,108
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_75,3,103
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_76,3,109
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.333,xsum,xsum_77,3,127
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_78,4,86
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_79,3,141
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_80,4,106
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_81,3,94
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.667,xsum,xsum_82,4,131
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_83,3,85
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_84,3,82
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_85,4,62
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_86,3,137
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.667,xsum,xsum_87,4,94
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_88,3,139
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_89,4,132
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_90,4,116
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.667,xsum,xsum_91,4,111
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_92,4,113
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_93,4,71
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_94,4,119
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,3.333,xsum,xsum_95,3,85
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_96,3,109
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_97,3,110
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_98,4,93
meta.llama3-1-70b-instruct-v1:0,gpt-3.5-turbo,4,xsum,xsum_99,3,155
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3,cnn,cnn_0,3,174
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_1,3,136
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_2,3,137
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_3,3,186
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_4,3,120
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_5,3,161
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_6,3,144
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_7,3,141
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_8,3,150
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_9,3,155
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_10,3,142
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,cnn,cnn_11,3,172
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_12,4,119
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_13,3,113
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_14,3,106
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_15,3,192
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_16,3,115
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_17,4,148
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_18,3,210
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_19,3,149
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_20,4,174
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_21,4,78
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_22,3,153
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_23,4,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_24,3,135
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_25,3,122
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_26,4,170
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_27,3,180
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_28,3,126
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_29,3,160
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_30,3,125
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_31,3,153
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_32,3,129
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_33,3,180
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_34,3,152
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_35,3,116
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_36,3,140
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_37,3,160
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_38,3,208
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_39,3,132
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,cnn,cnn_40,3,198
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_41,3,135
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_42,3,193
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_43,3,135
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_44,3,190
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_45,4,159
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_46,4,82
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_47,4,128
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_48,3,126
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_49,4,137
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,cnn,cnn_50,3,148
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_51,3,133
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_52,4,124
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,cnn,cnn_53,3,129
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_54,3,189
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_55,3,100
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_56,3,165
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_57,3,143
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_58,3,158
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_59,4,170
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_60,3,163
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_61,3,159
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_62,4,139
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_63,3,141
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_64,3,177
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_65,3,147
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_66,4,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_67,3,167
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_68,3,160
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_69,3,118
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_70,3,176
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_71,3,142
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_72,3,140
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_73,3,152
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_74,3,152
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_75,3,177
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_76,4,184
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_77,3,127
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_78,4,156
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_79,3,147
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_80,3,128
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_81,3,104
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.5,cnn,cnn_82,3,139
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_83,4,144
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_84,3,159
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_85,4,177
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_86,4,123
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_87,3,153
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_88,4,146
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_89,3,129
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_90,4,176
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_91,3,127
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_92,3,236
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_93,3,155
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,cnn,cnn_94,3,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_95,3,168
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_96,3,159
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,cnn,cnn_97,3,184
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,cnn,cnn_98,3,136
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,cnn,cnn_99,3,176
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_0,1,174
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_1,4,137
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_2,3,206
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_3,4,126
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_4,4,79
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_5,4,152
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_6,4,77
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_7,4,64
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_8,3,82
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_9,3,102
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_10,3,135
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,xsum,xsum_11,4,138
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_12,3,158
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_13,4,120
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_14,4,144
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_15,3,168
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_16,4,106
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,xsum,xsum_17,3,152
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_18,4,129
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,xsum,xsum_19,3,127
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_20,4,114
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_21,3,195
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_22,3,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_23,3,160
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_24,4,153
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_25,4,133
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_26,3,98
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_27,4,95
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,xsum,xsum_28,4,182
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_29,4,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_30,4,168
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_31,4,49
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_32,4,104
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_33,3,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_34,3,146
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_35,3,171
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_36,3,149
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_37,3,180
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_38,4,120
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_39,3,155
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_40,4,149
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_41,4,164
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_42,3,109
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_43,4,71
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,xsum,xsum_44,3,169
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_45,3,125
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_46,3,157
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_47,4,109
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_48,4,126
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_49,3,147
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_50,4,141
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_51,4,118
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_52,4,169
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_53,4,157
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_54,3,164
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_55,4,140
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_56,3,207
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_57,4,107
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_58,4,57
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_59,3,161
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_60,4,101
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_61,3,57
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_62,4,108
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_63,3,158
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_64,3,154
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_65,4,138
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_66,3,172
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_67,4,85
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_68,3,151
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_69,3,184
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_70,4,130
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_71,4,104
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_72,4,49
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_73,4,145
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_74,4,130
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_75,3,123
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_76,4,134
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_77,3,184
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.333,xsum,xsum_78,4,112
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_79,3,146
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_80,4,130
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_81,4,88
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_82,4,163
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_83,4,113
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_84,3,137
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_85,4,62
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_86,3,133
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_87,3,147
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_88,4,137
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_89,3,160
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_90,4,105
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_91,4,122
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_92,4,110
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_93,4,119
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_94,4,124
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3.667,xsum,xsum_95,3,162
meta.llama3-1-70b-instruct-v1:0,gpt-4o,3,xsum,xsum_96,3,145
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_97,4,166
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_98,3,145
meta.llama3-1-70b-instruct-v1:0,gpt-4o,4,xsum,xsum_99,4,211
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_0,3,218
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_1,4,169
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_2,4,213
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_3,4,218
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_4,4,176
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_5,4,191
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.333,cnn,cnn_6,3,182
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_7,4,210
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_8,4,206
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_9,4,183
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_10,4,228
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_11,4,189
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_12,4,131
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_13,4,179
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_14,4,210
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_15,4,236
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_16,4,230
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_17,4,157
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_18,4,171
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_19,4,191
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_20,3,215
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_21,4,148
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_22,4,218
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_23,4,165
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_24,3,190
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_25,4,201
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_26,4,189
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.333,cnn,cnn_27,4,181
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_28,4,207
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_29,3,189
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_30,4,171
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_31,4,207
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.5,cnn,cnn_32,4,175
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_33,4,221
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_34,3,210
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_35,4,185
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_36,3,133
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_37,4,212
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_38,3,178
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_39,4,193
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_40,4,176
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_41,4,216
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_42,3,183
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,3.667,cnn,cnn_43,4,186
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_44,4,182
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_45,4,175
mistral.mistral-large-2407-v1:0,anthropic.claude-v2:1,4,cnn,cnn_46,4,130
