judge,model,gt,dataset,prompt_id,rating,pred_length
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_5b3dbf,1,216
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,1.333,stanford,stanford_qa_mrf8bw,1,237
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_vest7q,2,234
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_p1panr,2,233
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_qwwp2o,2,210
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_vpxv1k,0,215
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_nqvz98,2,216
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_5x58bw,2,204
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_1zfzqg,2,205
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_w4t5h,0,236
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_x3orq8,2,226
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_122dhp,2,212
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_p5flnf,0,204
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_5qhs3u,2,197
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_108nvt,2,223
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,1.333,stanford,stanford_qa_1iatme,2,198
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_17fnz0,2,231
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_h3j5u,2,193
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_45oq26,1,207
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_1jho3k,1,209
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_2vbs8i,1,193
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_ccfaox,0,191
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_yoeyi4,1,239
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_cdyonx,0,203
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_zps9oz,1,224
meta.llama3-1-8b-instruct-v1:0,anthropic.claude-3-sonnet-20240229-v1:0,2,stanford,stanford_qa_56i3ln,2,240
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_3,0,161
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_4,2,183
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_6,0,159
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_7,0,200
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_8,2,206
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_11,0,245
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_12,2,77
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_15,0,233
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_16,2,172
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_17,0,253
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_20,1,109
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,chatbotarena,chatbotarena_22,0,109
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_25,1,191
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_26,1,201
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_31,2,53
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_32,2,111
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_47,2,99
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_50,0,7
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0,chatbotarena,chatbotarena_52,2,15
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_53,2,63
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_54,0,85
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_55,2,59
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_56,0,175
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_61,2,34
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_64,0,41
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,chatbotarena,chatbotarena_65,2,27
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0.667,chatbotarena,chatbotarena_67,0,33
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0.667,chatbotarena,chatbotarena_69,0,107
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0.667,chatbotarena,chatbotarena_70,0,38
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_71,0,113
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_72,0,11
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_78,0,28
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_80,0,1
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_85,2,21
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_93,2,148
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_95,2,257
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_101,2,228
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,chatbotarena,chatbotarena_109,0,91
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_151,1,190
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_156,2,31
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0,chatbotarena,chatbotarena_159,0,48
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_161,2,83
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_163,1,74
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,chatbotarena,chatbotarena_166,0,38
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_167,2,95
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1,chatbotarena,chatbotarena_168,0,54
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1,chatbotarena,chatbotarena_169,0,46
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_170,2,35
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0.667,chatbotarena,chatbotarena_171,2,62
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_172,2,83
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0.333,chatbotarena,chatbotarena_173,2,31
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_174,1,71
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_180,1,135
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_185,2,61
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_189,2,22
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_192,2,207
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_193,2,158
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_194,2,134
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_195,2,203
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_198,2,68
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_199,2,232
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_200,2,82
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_201,2,85
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_202,2,124
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_203,0,89
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_204,1,187
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_206,0,223
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_209,2,134
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_211,1,131
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_212,0,183
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_213,2,125
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_214,0,195
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_215,2,235
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_216,1,237
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,chatbotarena,chatbotarena_217,0,45
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_218,2,210
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0,chatbotarena,chatbotarena_219,2,65
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_220,2,238
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_222,2,179
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_223,2,191
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_224,0,232
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_227,2,241
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_229,2,173
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_230,2,158
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_231,2,192
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0,chatbotarena,chatbotarena_232,0,57
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_235,2,193
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_237,2,72
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_241,0,147
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_246,2,185
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_252,2,141
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0,chatbotarena,chatbotarena_263,1,78
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_264,2,16
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_265,0,35
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_272,2,45
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_273,2,81
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_275,2,30
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_276,2,83
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_282,2,85
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_283,2,224
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_287,0,121
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_292,0,225
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_329,2,19
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_331,2,73
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_332,2,131
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_334,0,88
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_335,2,186
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_337,2,5
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_340,2,85
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,0,chatbotarena,chatbotarena_341,1,72
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_346,2,58
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_348,2,113
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_356,2,153
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,chatbotarena,chatbotarena_360,2,18
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_361,2,106
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_363,2,27
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_364,1,226
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_366,2,15
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_373,2,60
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_375,2,52
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_376,0,52
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_381,1,206
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_384,2,106
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_392,0,4
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_393,2,27
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_414,2,126
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_415,2,227
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_422,2,81
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_439,2,156
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,chatbotarena,chatbotarena_446,2,26
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_3,1,209
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_4,2,47
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_6,2,89
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_8,2,233
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_14,2,142
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_15,1,85
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_18,2,143
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_19,2,115
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_21,1,70
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_22,0,89
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,helm-instruct,helm-instruct_23,2,70
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_24,2,81
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_28,2,165
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_30,2,199
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_35,2,82
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_41,2,196
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,helm-instruct,helm-instruct_42,2,97
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_43,2,66
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_46,2,197
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_47,2,87
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_49,1,165
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_50,2,238
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_54,2,157
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_55,2,182
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_62,0,196
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,helm-instruct,helm-instruct_63,2,56
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_69,2,215
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_70,2,63
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_76,2,92
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_79,1,56
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_80,0,80
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_83,2,86
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_85,1,195
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_86,2,206
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_89,2,185
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_91,1,191
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_92,2,215
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_93,0,233
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_94,2,230
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_95,0,213
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_96,1,221
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_102,1,255
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_103,2,127
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_105,0,264
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_106,2,89
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_108,2,228
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_109,2,237
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_112,0,217
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_116,1,224
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_117,1,222
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,helm-instruct,helm-instruct_119,0,162
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_120,2,243
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_122,1,237
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_125,2,151
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_127,1,238
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_128,0,252
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_129,2,194
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_131,1,181
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_132,0,136
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_133,0,74
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_135,2,29
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_136,1,131
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,helm-instruct,helm-instruct_141,1,253
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,helm-instruct,helm-instruct_143,1,217
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_147,2,123
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_148,1,241
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_149,2,134
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.333,helm-instruct,helm-instruct_150,2,84
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_151,2,142
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_152,2,243
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_153,0,61
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.5,helm-instruct,helm-instruct_155,2,218
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_161,0,204
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_162,2,12
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_163,2,247
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_164,2,238
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_165,2,205
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_168,2,58
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_169,2,50
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_170,1,154
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_173,1,220
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_178,2,152
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_180,2,42
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.667,helm-instruct,helm-instruct_181,0,213
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_183,1,96
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_187,1,184
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_192,1,70
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_193,2,182
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_195,1,240
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,1.5,helm-instruct,helm-instruct_198,0,221
meta.llama3-1-8b-instruct-v1:0,gpt-3.5-turbo,2,helm-instruct,helm-instruct_199,2,57
